                                     oof_accuracy                                                         test_accuracy                                                        
                                             mean t_int_l t_int_h    std                           values          mean t_int_l t_int_h    std                           values
name                                                                                                                                                                           
lgb_baseline                               0.5128  0.5100  0.5155 0.0022  [0.510 0.511 0.513 0.514 0.515]        0.5105  0.5093  0.5117 0.0010  [0.510 0.510 0.510 0.511 0.512]
scores: cpc_finetuning_scores_25000        0.5352  0.5325  0.5379 0.0021  [0.532 0.534 0.536 0.536 0.537]        0.5201  0.5174  0.5228 0.0021  [0.516 0.520 0.521 0.521 0.521]
scores: mles_finetuning_scores_25000       0.5441  0.5425  0.5458 0.0013  [0.543 0.543 0.544 0.544 0.546]        0.5251  0.5210  0.5292 0.0033  [0.521 0.523 0.525 0.528 0.529]
scores: target_scores_25000                0.5274  0.5243  0.5304 0.0025  [0.524 0.526 0.527 0.529 0.530]        0.5151  0.5125  0.5178 0.0021  [0.514 0.514 0.515 0.515 0.519]
