                                   oof_accuracy                                                         test_accuracy                                                        
                                           mean t_int_l t_int_h    std                           values          mean t_int_l t_int_h    std                           values
name                                                                                                                                                                         
lgb_baseline                             0.5430  0.5292  0.5569 0.0111  [0.533 0.535 0.540 0.547 0.561]        0.5297  0.5203  0.5390 0.0075  [0.524 0.526 0.526 0.530 0.542]
scores: cpc_finetuning_scores_992        0.5812  0.5733  0.5892 0.0064  [0.571 0.579 0.584 0.584 0.587]        0.5809  0.5748  0.5870 0.0049  [0.574 0.578 0.582 0.584 0.586]
scores: mles_finetuning_scores_992       0.5593  0.5419  0.5767 0.0140  [0.541 0.548 0.567 0.569 0.572]        0.5572  0.5358  0.5786 0.0172  [0.528 0.559 0.560 0.568 0.571]
scores: target_scores_992                0.5702  0.5638  0.5766 0.0051  [0.563 0.566 0.572 0.575 0.575]        0.5658  0.5580  0.5737 0.0063  [0.557 0.562 0.568 0.571 0.572]
