                                           oof_accuracy                                                         test_accuracy                                                        
                                                   mean t_int_l t_int_h    std                           values          mean t_int_l t_int_h    std                           values
name                                                                                                                                                                                 
lgb_embeds: emb__SampleRandom.pickle             0.5614  0.5546  0.5682 0.0055  [0.555 0.558 0.560 0.565 0.569]        0.5454  0.5420  0.5489 0.0028  [0.542 0.543 0.545 0.548 0.549]
lgb_embeds: emb__SampleRandom_short.pickle       0.5614  0.5546  0.5682 0.0055  [0.555 0.558 0.560 0.565 0.569]        0.5454  0.5420  0.5489 0.0028  [0.542 0.543 0.545 0.548 0.549]
lgb_embeds: mles_embeddings.pickle               0.6160  0.6101  0.6220 0.0048  [0.611 0.613 0.614 0.619 0.622]        0.6022  0.6006  0.6039 0.0013  [0.601 0.601 0.602 0.603 0.604]
