                                  oof_rocauc_score                                                         test_rocauc_score                                                        
                                              mean t_int_l t_int_h    std                           values              mean t_int_l t_int_h    std                           values
name                                                                                                                                                                                
lgb_embeds: nsp_embeddings.pickle           0.8241  0.8097  0.8384 0.0115  [0.810 0.813 0.830 0.831 0.836]            0.8367  0.8323  0.8410 0.0035  [0.832 0.835 0.838 0.838 0.841]
lgb_embeds: rtd_embeddings.pickle           0.8509  0.8448  0.8571 0.0049  [0.844 0.849 0.850 0.854 0.857]            0.8601  0.8567  0.8636 0.0027  [0.858 0.858 0.859 0.861 0.865]
lgb_embeds: sop_embeddings.pickle           0.7467  0.7322  0.7612 0.0117  [0.733 0.740 0.746 0.751 0.763]            0.7518  0.7434  0.7602 0.0068  [0.744 0.748 0.751 0.755 0.762]
scores: rtd_finetuning_scores               0.8683  0.8570  0.8797 0.0091  [0.859 0.864 0.867 0.868 0.883]            0.8825  0.8770  0.8880 0.0044  [0.877 0.880 0.882 0.887 0.887]
